doi,title,publication_year,author_position,author_name,author_openalex_id,raw_affiliation,institution_id,ror,institution_name,institution_type,city,region,country,country_code,latitude,longitude,match_status
10.1016/j.isci.2020.101525,Enzyme-Constrained Models and Omics Analysis of <i>Streptomyces coelicolor</i> Reveal Metabolic Changes that Enhance Heterologous Production.,2020,9,Alexander Wentzel,https://openalex.org/A5032838630,"Department of Biotechnology and Nanomedicine, SINTEF Industry, 7034 Trondheim, Norway",https://openalex.org/I173888879,https://ror.org/01f677e56,SINTEF,facility,Trondheim,,Norway,NO,63.43048858642578,10.395059585571289,matched_with_location
10.1016/j.isci.2020.101525,Enzyme-Constrained Models and Omics Analysis of <i>Streptomyces coelicolor</i> Reveal Metabolic Changes that Enhance Heterologous Production.,2020,10,Eduard J. Kerkhoven,https://openalex.org/A5059167313,"Systems and Synthetic Biology, Department of Biology and Biological Engineering, Chalmers University of Technology, 412 96 Gothenburg, Sweden | Novo Nordisk Foundation Center for Biosustainability, Chalmers University of Technology, 412 96 Gothenburg, Sweden",https://openalex.org/I66862912,https://ror.org/040wg7k59,Chalmers University of Technology,education,Gothenburg,Västra Götaland,Sweden,SE,57.70716,11.96679,matched_with_location
10.1186/s12934-026-02941-y,Model-driven exploration of lactose and galactose metabolism via an oxidoreductive pathway in Sungouiella intermedia for cell factory applications,2026,1,Kameshwara V. R. Peri,https://openalex.org/A5003001290,"Department of Life Sciences, Chalmers University of Technology, Gothenburg, Sweden",https://openalex.org/I66862912,https://ror.org/040wg7k59,Chalmers University of Technology,education,Gothenburg,Västra Götaland,Sweden,SE,57.70716,11.96679,matched_with_location
10.1186/s12934-026-02941-y,Model-driven exploration of lactose and galactose metabolism via an oxidoreductive pathway in Sungouiella intermedia for cell factory applications,2026,2,Iván Domenzain,https://openalex.org/A5009011251,"Department of Life Sciences, Chalmers University of Technology, Gothenburg, Sweden",https://openalex.org/I66862912,https://ror.org/040wg7k59,Chalmers University of Technology,education,Gothenburg,Västra Götaland,Sweden,SE,57.70716,11.96679,matched_with_location
10.1186/s12934-026-02941-y,Model-driven exploration of lactose and galactose metabolism via an oxidoreductive pathway in Sungouiella intermedia for cell factory applications,2026,3,Hanna Alalam,https://openalex.org/A5037087972,"Department of Life Sciences, Chalmers University of Technology, Gothenburg, Sweden",https://openalex.org/I66862912,https://ror.org/040wg7k59,Chalmers University of Technology,education,Gothenburg,Västra Götaland,Sweden,SE,57.70716,11.96679,matched_with_location
10.1186/s12934-026-02941-y,Model-driven exploration of lactose and galactose metabolism via an oxidoreductive pathway in Sungouiella intermedia for cell factory applications,2026,4,Luca Torello Pianale,https://openalex.org/A5054654352,"Department of Life Sciences, Chalmers University of Technology, Gothenburg, Sweden",https://openalex.org/I66862912,https://ror.org/040wg7k59,Chalmers University of Technology,education,Gothenburg,Västra Götaland,Sweden,SE,57.70716,11.96679,matched_with_location
10.1186/s12934-026-02941-y,Model-driven exploration of lactose and galactose metabolism via an oxidoreductive pathway in Sungouiella intermedia for cell factory applications,2026,5,Abril Valverde Rascón,https://openalex.org/A5114746110,"Department of Life Sciences, Chalmers University of Technology, Gothenburg, Sweden",https://openalex.org/I66862912,https://ror.org/040wg7k59,Chalmers University of Technology,education,Gothenburg,Västra Götaland,Sweden,SE,57.70716,11.96679,matched_with_location
10.1186/s12934-026-02941-y,Model-driven exploration of lactose and galactose metabolism via an oxidoreductive pathway in Sungouiella intermedia for cell factory applications,2026,6,Jens Christian Nielsen,https://openalex.org/A5124545349,"BioInnovation Institute, Ole Maaløes Vej 3, DK2200, Copenhagen, Denmark | Department of Life Sciences, Chalmers University of Technology, Gothenburg, Sweden",https://openalex.org/I4210146628,https://ror.org/048b3qc73,BioInnovation Institute,nonprofit,Copenhagen,,Denmark,DK,55.69607925415039,12.566587448120117,matched_with_location
10.1186/s12934-026-02941-y,Model-driven exploration of lactose and galactose metabolism via an oxidoreductive pathway in Sungouiella intermedia for cell factory applications,2026,6,Jens Christian Nielsen,https://openalex.org/A5124545349,"BioInnovation Institute, Ole Maaløes Vej 3, DK2200, Copenhagen, Denmark | Department of Life Sciences, Chalmers University of Technology, Gothenburg, Sweden",https://openalex.org/I66862912,https://ror.org/040wg7k59,Chalmers University of Technology,education,Gothenburg,Västra Götaland,Sweden,SE,57.70716,11.96679,matched_with_location
10.1186/s12934-026-02941-y,Model-driven exploration of lactose and galactose metabolism via an oxidoreductive pathway in Sungouiella intermedia for cell factory applications,2026,7,Cecilia Geijer,https://openalex.org/A5044221898,"Department of Life Sciences, Chalmers University of Technology, Gothenburg, Sweden. cecilia.geijer@chalmers.se",https://openalex.org/I66862912,https://ror.org/040wg7k59,Chalmers University of Technology,education,Gothenburg,Västra Götaland,Sweden,SE,57.70716,11.96679,matched_with_location
10.1002/bit.27726,High‐quality genome‐scale metabolic model of <i>Aurantiochytrium</i> sp. T66,2021,1,Vetle Simensen,https://openalex.org/A5055327289,"Department of Biotechnology and Food Science NTNU ‐ Norwegian University of Science and Technology Trondheim Norway | Department of Biotechnology and Food Science, NTNU - Norwegian University of Science and Technology, Trondheim, Norway",https://openalex.org/I204778367,https://ror.org/05xg72x27,Norwegian University of Science and Technology,education,Trondheim,Trøndelag,Norway,NO,63.43049,10.39506,matched_with_location
10.1002/bit.27726,High‐quality genome‐scale metabolic model of <i>Aurantiochytrium</i> sp. T66,2021,2,André Voigt,https://openalex.org/A5064312872,"Department of Biotechnology and Food Science NTNU ‐ Norwegian University of Science and Technology Trondheim Norway | Department of Biotechnology and Food Science, NTNU - Norwegian University of Science and Technology, Trondheim, Norway",https://openalex.org/I204778367,https://ror.org/05xg72x27,Norwegian University of Science and Technology,education,Trondheim,Trøndelag,Norway,NO,63.43049,10.39506,matched_with_location
10.1002/bit.27726,High‐quality genome‐scale metabolic model of <i>Aurantiochytrium</i> sp. T66,2021,3,Eivind Almaas,https://openalex.org/A5003678652,"Department of Biotechnology and Food Science NTNU ‐ Norwegian University of Science and Technology Trondheim Norway | Department of Public Health and General Practice, K.G. Jebsen Center for Genetic Epidemiology NTNU ‐ Norwegian University of Science and Technology Trondheim Norway | Department of Biotechnology and Food Science, NTNU - Norwegian University of Science and Technology, Trondheim, Norway | Department of Public Health and General Practice, K.G. Jebsen Center for Genetic Epidemiology, NTNU - Norwegian University of Science and Technology, Trondheim, Norway",https://openalex.org/I204778367,https://ror.org/05xg72x27,Norwegian University of Science and Technology,education,Trondheim,Trøndelag,Norway,NO,63.43049,10.39506,matched_with_location
10.3390/jof8050524,Ustilago maydis Metabolic Characterization and Growth Quantification with a Genome-Scale Metabolic Model,2022,1,Ulf W. Liebal,https://openalex.org/A5076649110,"iAMB-Institute of Applied Microbiology, ABBt, RWTH Aachen University, Worringerweg 1, 52074 Aachen, Germany",https://openalex.org/I887968799,https://ror.org/04xfq0f34,RWTH Aachen University,education,Aachen,North Rhine-Westphalia,Germany,DE,50.77664,6.08342,matched_with_location
10.3390/jof8050524,Ustilago maydis Metabolic Characterization and Growth Quantification with a Genome-Scale Metabolic Model,2022,2,Lena Ullmann,https://openalex.org/A5023492454,"iAMB-Institute of Applied Microbiology, ABBt, RWTH Aachen University, Worringerweg 1, 52074 Aachen, Germany",https://openalex.org/I887968799,https://ror.org/04xfq0f34,RWTH Aachen University,education,Aachen,North Rhine-Westphalia,Germany,DE,50.77664,6.08342,matched_with_location
10.3390/jof8050524,Ustilago maydis Metabolic Characterization and Growth Quantification with a Genome-Scale Metabolic Model,2022,3,Christian Lieven,https://openalex.org/A5010680234,"Novo Nordisk Foundation Center for Biosustainability, Technical University of Denmark, DK-2800 Kgs. Lyngby, Denmark | Unseen Biometrics ApS, DK-2800 Kgs. Lyngby, Denmark",https://openalex.org/I2801134892,https://ror.org/04txyc737,Novo Nordisk Foundation,facility,Copenhagen,Capital Region,Denmark,DK,55.67594,12.56553,matched_with_location
10.3390/jof8050524,Ustilago maydis Metabolic Characterization and Growth Quantification with a Genome-Scale Metabolic Model,2022,3,Christian Lieven,https://openalex.org/A5010680234,"Novo Nordisk Foundation Center for Biosustainability, Technical University of Denmark, DK-2800 Kgs. Lyngby, Denmark | Unseen Biometrics ApS, DK-2800 Kgs. Lyngby, Denmark",https://openalex.org/I96673099,https://ror.org/04qtj9h94,Technical University of Denmark,education,Kongens Lyngby,,Denmark,DK,55.77043914794922,12.503780364990234,matched_with_location
10.3390/jof8050524,Ustilago maydis Metabolic Characterization and Growth Quantification with a Genome-Scale Metabolic Model,2022,4,Philipp Kohl,https://openalex.org/A5049313058,"iAMB-Institute of Applied Microbiology, ABBt, RWTH Aachen University, Worringerweg 1, 52074 Aachen, Germany",https://openalex.org/I887968799,https://ror.org/04xfq0f34,RWTH Aachen University,education,Aachen,North Rhine-Westphalia,Germany,DE,50.77664,6.08342,matched_with_location
10.3390/jof8050524,Ustilago maydis Metabolic Characterization and Growth Quantification with a Genome-Scale Metabolic Model,2022,5,Daniel Wibberg,https://openalex.org/A5003426357,"Genome Research of Industrial Microorganisms, CeBiTec, Bielefeld University, 33501 Bielefeld, Germany",https://openalex.org/I20121455,https://ror.org/02hpadn98,Bielefeld University,education,Bielefeld,North Rhine-Westphalia,Germany,DE,52.03333,8.53333,matched_with_location
10.3390/jof8050524,Ustilago maydis Metabolic Characterization and Growth Quantification with a Genome-Scale Metabolic Model,2022,6,Thiemo Zambanini,https://openalex.org/A5037065418,"iAMB-Institute of Applied Microbiology, ABBt, RWTH Aachen University, Worringerweg 1, 52074 Aachen, Germany",https://openalex.org/I887968799,https://ror.org/04xfq0f34,RWTH Aachen University,education,Aachen,North Rhine-Westphalia,Germany,DE,50.77664,6.08342,matched_with_location
10.3390/jof8050524,Ustilago maydis Metabolic Characterization and Growth Quantification with a Genome-Scale Metabolic Model,2022,7,Lars M. Blank,https://openalex.org/A5021545487,"iAMB-Institute of Applied Microbiology, ABBt, RWTH Aachen University, Worringerweg 1, 52074 Aachen, Germany",https://openalex.org/I887968799,https://ror.org/04xfq0f34,RWTH Aachen University,education,Aachen,North Rhine-Westphalia,Germany,DE,50.77664,6.08342,matched_with_location
10.1038/s44320-024-00060-7,Yeast9: a consensus genome-scale metabolic model for S. cerevisiae curated by the community,2024,1,Chengyu Zhang,https://openalex.org/A5100521523,"State Key Laboratory of Bioreactor Engineering, and School of Biotechnology, East China University of Science and Technology (ECUST), 200237, Shanghai, China | State Key Laboratory of Microbial Metabolism, School of Life Sciences and Biotechnology, Shanghai Jiao Tong University, 200240, Shanghai, China",https://openalex.org/I143593769,https://ror.org/01vyrm377,East China University of Science and Technology,education,Shanghai,,China,CN,31.222219467163086,121.45806121826172,matched_with_location
10.1038/s44320-024-00060-7,Yeast9: a consensus genome-scale metabolic model for S. cerevisiae curated by the community,2024,1,Chengyu Zhang,https://openalex.org/A5100521523,"State Key Laboratory of Bioreactor Engineering, and School of Biotechnology, East China University of Science and Technology (ECUST), 200237, Shanghai, China | State Key Laboratory of Microbial Metabolism, School of Life Sciences and Biotechnology, Shanghai Jiao Tong University, 200240, Shanghai, China",https://openalex.org/I183067930,https://ror.org/0220qvk04,Shanghai Jiao Tong University,education,Shanghai,,China,CN,31.222219467163086,121.45806121826172,matched_with_location
10.1038/s44320-024-00060-7,Yeast9: a consensus genome-scale metabolic model for S. cerevisiae curated by the community,2024,2,Benjamín J. Sánchez,https://openalex.org/A5055779084,"Department of Biotechnology and Biomedicine, Technical University of Denmark, DK-2800 Kgs, Lyngby, Denmark | The Novo Nordisk Foundation Center for Biosustainability, Technical University of Denmark, DK-2800 Kgs, Lyngby, Denmark",https://openalex.org/I2801134892,https://ror.org/04txyc737,Novo Nordisk Foundation,facility,Copenhagen,Capital Region,Denmark,DK,55.67594,12.56553,matched_with_location
10.1038/s44320-024-00060-7,Yeast9: a consensus genome-scale metabolic model for S. cerevisiae curated by the community,2024,2,Benjamín J. Sánchez,https://openalex.org/A5055779084,"Department of Biotechnology and Biomedicine, Technical University of Denmark, DK-2800 Kgs, Lyngby, Denmark | The Novo Nordisk Foundation Center for Biosustainability, Technical University of Denmark, DK-2800 Kgs, Lyngby, Denmark",https://openalex.org/I96673099,https://ror.org/04qtj9h94,Technical University of Denmark,education,Kongens Lyngby,,Denmark,DK,55.77043914794922,12.503780364990234,matched_with_location
10.1038/s44320-024-00060-7,Yeast9: a consensus genome-scale metabolic model for S. cerevisiae curated by the community,2024,3,Feiran Li,https://openalex.org/A5100731088,"Institute of Biopharmaceutical and Health Engineering, Tsinghua Shenzhen International Graduate School, Tsinghua University, Shenzhen, 518055, China",https://openalex.org/I4210114105,https://ror.org/02hhwwz98,Tsinghua–Berkeley Shenzhen Institute,facility,Shenzhen,,China,CN,22.54553985595703,114.06829833984375,matched_with_location
10.1038/s44320-024-00060-7,Yeast9: a consensus genome-scale metabolic model for S. cerevisiae curated by the community,2024,3,Feiran Li,https://openalex.org/A5100731088,"Institute of Biopharmaceutical and Health Engineering, Tsinghua Shenzhen International Graduate School, Tsinghua University, Shenzhen, 518055, China",https://openalex.org/I99065089,https://ror.org/03cve4549,Tsinghua University,education,Beijing,Beijing,China,CN,39.9075,116.39723,matched_with_location
10.1038/s44320-024-00060-7,Yeast9: a consensus genome-scale metabolic model for S. cerevisiae curated by the community,2024,4,Cheng Wei Quan Eiden,https://openalex.org/A5093423940,"School of Chemistry, Chemical Engineering and Biotechnology, Nanyang Technological University, 62 Nanyang Drive, Singapore, 637459, Singapore",https://openalex.org/I172675005,https://ror.org/02e7b5302,Nanyang Technological University,education,Singapore,,Singapore,SG,1.28967,103.85007,matched_with_location
10.1038/s44320-024-00060-7,Yeast9: a consensus genome-scale metabolic model for S. cerevisiae curated by the community,2024,5,William T. Scott,https://openalex.org/A5074450770,"Laboratory of Systems and Synthetic Biology, Wageningen University & Research, Wageningen, The Netherlands | UNLOCK, Wageningen University & Research, Wageningen, The Netherlands",https://openalex.org/I913481162,https://ror.org/04qw24q55,Wageningen University & Research,education,Wageningen,Gelderland,The Netherlands,NL,51.97,5.66667,matched_with_location
10.1038/s44320-024-00060-7,Yeast9: a consensus genome-scale metabolic model for S. cerevisiae curated by the community,2024,6,Ulf W. Liebal,https://openalex.org/A5076649110,"Institute of Applied Microbiology - iAMB, Aachen Biology and Biotechnology - ABBt, RWTH Aachen University, 52074, Aachen, Germany",https://openalex.org/I887968799,https://ror.org/04xfq0f34,RWTH Aachen University,education,Aachen,North Rhine-Westphalia,Germany,DE,50.77664,6.08342,matched_with_location
10.1038/s44320-024-00060-7,Yeast9: a consensus genome-scale metabolic model for S. cerevisiae curated by the community,2024,7,Lars M. Blank,https://openalex.org/A5021545487,"Institute of Applied Microbiology - iAMB, Aachen Biology and Biotechnology - ABBt, RWTH Aachen University, 52074, Aachen, Germany",https://openalex.org/I887968799,https://ror.org/04xfq0f34,RWTH Aachen University,education,Aachen,North Rhine-Westphalia,Germany,DE,50.77664,6.08342,matched_with_location
10.1038/s44320-024-00060-7,Yeast9: a consensus genome-scale metabolic model for S. cerevisiae curated by the community,2024,8,Hendrik G. Mengers,https://openalex.org/A5009946858,"Institute of Applied Microbiology - iAMB, Aachen Biology and Biotechnology - ABBt, RWTH Aachen University, 52074, Aachen, Germany",https://openalex.org/I887968799,https://ror.org/04xfq0f34,RWTH Aachen University,education,Aachen,North Rhine-Westphalia,Germany,DE,50.77664,6.08342,matched_with_location
10.1038/s44320-024-00060-7,Yeast9: a consensus genome-scale metabolic model for S. cerevisiae curated by the community,2024,9,Mihail Anton,https://openalex.org/A5038426035,"Department of Life Sciences, National Bioinformatics Infrastructure Sweden, Science for Life Laboratory, Chalmers University of Technology, Gothenburg, SE412 58, Sweden",https://openalex.org/I2800139495,https://ror.org/04ev03g22,Science for Life Laboratory,facility,Stockholm,,Sweden,SE,59.32938003540039,18.068710327148438,matched_with_location
10.1038/s44320-024-00060-7,Yeast9: a consensus genome-scale metabolic model for S. cerevisiae curated by the community,2024,9,Mihail Anton,https://openalex.org/A5038426035,"Department of Life Sciences, National Bioinformatics Infrastructure Sweden, Science for Life Laboratory, Chalmers University of Technology, Gothenburg, SE412 58, Sweden",https://openalex.org/I66862912,https://ror.org/040wg7k59,Chalmers University of Technology,education,Gothenburg,Västra Götaland,Sweden,SE,57.70716,11.96679,matched_with_location
10.1038/s44320-024-00060-7,Yeast9: a consensus genome-scale metabolic model for S. cerevisiae curated by the community,2024,10,Albert Tafur Rangel,https://openalex.org/A5046993526,"Department of Life Sciences, Chalmers University of Technology, Gothenburg, SE412 96, Sweden | The Novo Nordisk Foundation Center for Biosustainability, Technical University of Denmark, DK-2800 Kgs, Lyngby, Denmark",https://openalex.org/I2801134892,https://ror.org/04txyc737,Novo Nordisk Foundation,facility,Copenhagen,Capital Region,Denmark,DK,55.67594,12.56553,matched_with_location
10.1038/s44320-024-00060-7,Yeast9: a consensus genome-scale metabolic model for S. cerevisiae curated by the community,2024,10,Albert Tafur Rangel,https://openalex.org/A5046993526,"Department of Life Sciences, Chalmers University of Technology, Gothenburg, SE412 96, Sweden | The Novo Nordisk Foundation Center for Biosustainability, Technical University of Denmark, DK-2800 Kgs, Lyngby, Denmark",https://openalex.org/I66862912,https://ror.org/040wg7k59,Chalmers University of Technology,education,Gothenburg,Västra Götaland,Sweden,SE,57.70716,11.96679,matched_with_location
10.1038/s44320-024-00060-7,Yeast9: a consensus genome-scale metabolic model for S. cerevisiae curated by the community,2024,10,Albert Tafur Rangel,https://openalex.org/A5046993526,"Department of Life Sciences, Chalmers University of Technology, Gothenburg, SE412 96, Sweden | The Novo Nordisk Foundation Center for Biosustainability, Technical University of Denmark, DK-2800 Kgs, Lyngby, Denmark",https://openalex.org/I96673099,https://ror.org/04qtj9h94,Technical University of Denmark,education,Kongens Lyngby,,Denmark,DK,55.77043914794922,12.503780364990234,matched_with_location
10.1038/s44320-024-00060-7,Yeast9: a consensus genome-scale metabolic model for S. cerevisiae curated by the community,2024,11,Sebastián N. Mendoza,https://openalex.org/A5023051270,"Center for Mathematical Modeling, University of Chile, Santiago, Chile | Systems Biology Lab, Vrije Universiteit Amsterdam, Amsterdam, The Netherlands",https://openalex.org/I69737025,https://ror.org/047gc3g35,University of Chile,education,Santiago,Santiago Metropolitan,Chile,CL,-33.45694,-70.64827,matched_with_location
10.1038/s44320-024-00060-7,Yeast9: a consensus genome-scale metabolic model for S. cerevisiae curated by the community,2024,11,Sebastián N. Mendoza,https://openalex.org/A5023051270,"Center for Mathematical Modeling, University of Chile, Santiago, Chile | Systems Biology Lab, Vrije Universiteit Amsterdam, Amsterdam, The Netherlands",https://openalex.org/I865915315,https://ror.org/008xxew50,Vrije Universiteit Amsterdam,education,Amsterdam,North Holland,The Netherlands,NL,52.37403,4.88969,matched_with_location
10.1038/s44320-024-00060-7,Yeast9: a consensus genome-scale metabolic model for S. cerevisiae curated by the community,2024,12,Lixin Zhang,https://openalex.org/A5100427821,"State Key Laboratory of Bioreactor Engineering, and School of Biotechnology, East China University of Science and Technology (ECUST), 200237, Shanghai, China",https://openalex.org/I143593769,https://ror.org/01vyrm377,East China University of Science and Technology,education,Shanghai,,China,CN,31.222219467163086,121.45806121826172,matched_with_location
10.1038/s44320-024-00060-7,Yeast9: a consensus genome-scale metabolic model for S. cerevisiae curated by the community,2024,13,Jens Nielsen,https://openalex.org/A5083238115,"BioInnovation Institute, Ole Maaløes Vej 3, DK2200, Copenhagen N, Denmark | Department of Life Sciences, Chalmers University of Technology, Gothenburg, SE412 96, Sweden",https://openalex.org/I4210146628,https://ror.org/048b3qc73,BioInnovation Institute,nonprofit,Copenhagen,,Denmark,DK,55.69607925415039,12.566587448120117,matched_with_location
10.1038/s44320-024-00060-7,Yeast9: a consensus genome-scale metabolic model for S. cerevisiae curated by the community,2024,13,Jens Nielsen,https://openalex.org/A5083238115,"BioInnovation Institute, Ole Maaløes Vej 3, DK2200, Copenhagen N, Denmark | Department of Life Sciences, Chalmers University of Technology, Gothenburg, SE412 96, Sweden",https://openalex.org/I66862912,https://ror.org/040wg7k59,Chalmers University of Technology,education,Gothenburg,Västra Götaland,Sweden,SE,57.70716,11.96679,matched_with_location
10.1038/s44320-024-00060-7,Yeast9: a consensus genome-scale metabolic model for S. cerevisiae curated by the community,2024,14,Hongzhong Lu,https://openalex.org/A5075758242,"State Key Laboratory of Microbial Metabolism, School of Life Sciences and Biotechnology, Shanghai Jiao Tong University, 200240, Shanghai, China. hongzhonglu@sjtu.edu.cn",https://openalex.org/I183067930,https://ror.org/0220qvk04,Shanghai Jiao Tong University,education,Shanghai,,China,CN,31.222219467163086,121.45806121826172,matched_with_location
10.1038/s44320-024-00060-7,Yeast9: a consensus genome-scale metabolic model for S. cerevisiae curated by the community,2024,15,Eduard J. Kerkhoven,https://openalex.org/A5059167313,"Department of Life Sciences, SciLifeLab, Chalmers University of Technology, Gothenburg, SE412 96, Sweden. eduardk@chalmers.se | The Novo Nordisk Foundation Center for Biosustainability, Technical University of Denmark, DK-2800 Kgs, Lyngby, Denmark. eduardk@chalmers.se",https://openalex.org/I2801134892,https://ror.org/04txyc737,Novo Nordisk Foundation,facility,Copenhagen,Capital Region,Denmark,DK,55.67594,12.56553,matched_with_location
10.1038/s44320-024-00060-7,Yeast9: a consensus genome-scale metabolic model for S. cerevisiae curated by the community,2024,15,Eduard J. Kerkhoven,https://openalex.org/A5059167313,"Department of Life Sciences, SciLifeLab, Chalmers University of Technology, Gothenburg, SE412 96, Sweden. eduardk@chalmers.se | The Novo Nordisk Foundation Center for Biosustainability, Technical University of Denmark, DK-2800 Kgs, Lyngby, Denmark. eduardk@chalmers.se",https://openalex.org/I66862912,https://ror.org/040wg7k59,Chalmers University of Technology,education,Gothenburg,Västra Götaland,Sweden,SE,57.70716,11.96679,matched_with_location
